uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,biosynthetic_pathway_desc,biosynthetic_pathway,other,other_desc,tags,tags_reason,tags_description,pfam,version
Q9UHP7,CLC2D_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF00059;,CellPhoneDBcore<=4.0
Q9UIW2,PLXA1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;,CellPhoneDBcore<=4.0
Q9UK05,GDF2_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;PF00688;,CellPhoneDBcore<=4.0
Q9UKJ1,PILRA_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF07686;,CellPhoneDBcore<=4.0
Q9UKP6,UR2R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9UKX5,ITA11_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Integrin (uniprot),PF01839;PF08441;PF00092;,CellPhoneDBcore<=4.0
Q9ULB5,CADH7_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Cadherin,,CellPhoneDBcore<=4.0
Q9ULL4,PLXB3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;,CellPhoneDBcore<=4.0
Q9ULV1,FZD4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q9ULW2,FZD10_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q9ULZ1,APEL_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15360;,CellPhoneDBcore<=4.0
Q9UM47,NOTC3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;,CellPhoneDBcore<=4.0
Q9UM73,ALK_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00629;PF07714;,CellPhoneDBcore<=4.0
Q9UMD9,COHA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;,CellPhoneDBcore<=4.0
Q9UNG2,TNF18_HUMAN,TRUE,FALSE,TRUE,cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,cytokine,,CellPhoneDBcore<=4.0
Q9UP38,FZD1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q9UP52,TFR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y219,JAG2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,Uniprot:Putative Notch ligand involved in the mediation of Notch signaling.,PF01414;PF00008;PF07645;PF12661;PF07657;,CellPhoneDBcore<=4.0
Q9Y258,CCL26_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q9Y264,ANGP4_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00147;,CellPhoneDBcore<=4.0
Q9Y271,CLTR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y275,TN13B_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00229;,CellPhoneDBcore<=4.0
Q9Y2T6,GPR55_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y4D2,DGLA_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y4D7,PLXD1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08337;PF01437;PF01403;PF01833;PF17960;,CellPhoneDBcore<=4.0
Q9Y4X3,CCL27_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q9Y5N1,HRH3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y5Q6,INSL5_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00049;,CellPhoneDBcore<=4.0
Q9Y5U5,TNR18_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y5W5,WIF1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y5Y4,PD2R2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y624,JAM1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF07686;,CellPhoneDBcore<=4.0
Q9Y6F9,WNT6_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y6N7,ROBO1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9Y6Q6,TNR11_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,,,,PF18278;PF00020;,CellPhoneDBcore<=4.0
Q9Y6W8,ICOS_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Receptor_add,,PF15910;,CellPhoneDBcore<=4.0
O15528,CP27B_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9H7Z7,PGES2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q15392,DHC24_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P16152,CBR1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P10826,RARB_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P10276,RARA_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
O15399,NMDE4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF01094;PF00060;PF10613;,CellPhoneDBcore<=4.0
Q9H4B8,DPEP3_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9Y6C5,PTC2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q15726,KISS1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF15152;,CellPhoneDBcore<=4.0
Q8TBF2,PXL2B_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P29373,RABP2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P14060,3BHS1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P36269,GGT5_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
O14756,H17B6_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P10109,ADX_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P30989,NTR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
Q9GZQ6,NPFF1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
Q16873,LTC4S_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P18405,S5A1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q15761,NPY5R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
P25929,NPY1R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
Q14118,DAG1_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF18424;PF05454;,CellPhoneDBcore<=4.0
Q9NYQ7,CELR3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00002;PF00028;PF00008;PF16489;PF01825;PF00053;PF02210;,CellPhoneDBcore<=4.0
P28329,CLAT_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P42330,AK1C3_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9H7T0,CTSRB_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q14914,PTGR1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P23416,GLRA2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF02931;PF02932;,CellPhoneDBcore<=4.0
P18054,LOX12_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P19099,C11B2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9NZN1,IRPL1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,,PF00047;PF18452;PF01582;,CellPhoneDBcore<=4.0
O14684,PTGES_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P05093,CP17A_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q969F8,KISSR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
Q8NCW0,KREM2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P47895,AL1A3_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P51857,AK1D1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P50391,NPY4R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
P49146,NPY2R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
Q15185,TEBP_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P25101,EDNRA_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
P22570,ADRO_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P10082,PYY_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF00159;,CellPhoneDBcore<=4.0
Q96MU8,KREM1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q12879,NMDE1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF01094;PF00060;PF10613;PF10565;,CellPhoneDBcore<=4.0
P24557,THAS_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q6P4F2,FDX2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q8TF42,UBS3B_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P14679,TYRO_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P46597,ASMT_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P20800,EDN2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF00322;,CellPhoneDBcore<=4.0
Q53GQ0,DHB12_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P19793,RXRA_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P13631,RARG_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q96P65,QRFPR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
P00352,AL1A1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P38571,LICH_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P05108,CP11A_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q5H8A3,NMS_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P19113,DCHS_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P83859,OX26_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF11109;,CellPhoneDBcore<=4.0
Q13635,PTC1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P28702,RXRB_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q92847,GHSR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00001;,CellPhoneDBcore<=4.0
P31213,S5A2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P08684,CP3A4_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q14957,NMDE3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF01094;PF00060;PF10613;PF10565;,CellPhoneDBcore<=4.0
O94788,AL1A2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P15538,C11B1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P04808,REL1_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF00049;,CellPhoneDBcore<=4.0
P11511,CP19A_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P14061,DHB1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P01298,PAHO_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF00159;,CellPhoneDBcore<=4.0
P20711,DDC_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P48443,RXRG_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P08686,CP21A_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P15121,ALDR_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q13224,NMDE2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF01094;PF00060;PF10613;PF10565;,CellPhoneDBcore<=4.0
Q9UBM7,DHCR7_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P07202,PERT_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9H8P0,PORED_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P41586,PACR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
O94910,AGRL1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,,PF00002;PF16489;PF02140;PF01825;PF02793;PF02354;PF02191;,CellPhoneDBcore<=4.0
P37058,DHB3_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q16647,PTGIS_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q06520,ST2A1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9H4A9,DPEP2_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P49888,ST1E1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P50225,ST1A1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
Q9BPW9,DHRS9_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P11086,PNMT_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P09960,LKHA4_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,To_add,,,,CellPhoneDBcore<=4.0
P21589,5NTD_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,Nucleotidase,TRUE,FALSE,,,,,,CellPhoneDBcore4.1
P11230,ACHB_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q07001,ACHD_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q04844,ACHE_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
P07510,ACHG_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q96PE1,AGRA2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
O14514,AGRB1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
O60241,AGRB2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
O60242,AGRB3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q9UHX3,AGRE2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q9Y653,AGRG1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q86SQ4,AGRG6_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
O95490,AGRL2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q9HAR2,AGRL3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q06481,APLP2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
F7VJQ1,APRIO_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q7Z5L3,C1QL2_HUMAN,FALSE,FALSE,TRUE,,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q5VWW1,C1QL3_HUMAN,FALSE,FALSE,TRUE,,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q86Z23,C1QL4_HUMAN,FALSE,FALSE,TRUE,,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q9NPY3,C1QR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
O75973,C1QRF_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
P08311,CATG_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,Protease,,,,CellPhoneDBcore4.1
P23435,CBLN1_HUMAN,FALSE,FALSE,TRUE,,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
P29016,CD1B_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q9HCU0,CD248_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,Glycoprotein,,,,CellPhoneDBcore4.1
Q9NPF0,CD320_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
A6NKQ9,CGB1_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
Q6NT52,CGB2_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
P0DN86,CGB3_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore4.1
